id,type,driverType,maxSpeed,valueTime,probLaneChange,startTs,nodeOrigin_id,nodeDest_id,finishTs,laneType,currentLane_id,currentLaneProgress,timeBudget,changeLane,TravelTime,TravelCost
608,bus,0,59,45.28296554,0.1,1546294021,5,21,1546294464,0,,,0,0,443,5.572320482
611,car,0,77,37.67117981,0.5,1546294021,21,18,1546294546,0,,,0,0,525,5.493713723
614,bus,0,52,37.65454978,0.5,1546294021,21,18,1546294546,0,,,0,0,525,5.491288509
617,car,1,79,44.93568603,1,1546294021,18,21,1546294511,0,,,0,0,490,6.116246154
620,bus,1,53,55.44582058,0.9,1546294021,18,21,1546294335,1,,,0,0,314,4.836107684
624,car,1,71,49.6051527,1,1546294021,20,1,1546294766,0,,,0,0,745,10.26551077
628,bus,0,52,27.99011008,0.2,1546294021,20,1,1546294743,0,,,0,0,722,5.613572077
632,car,0,79,45.52446838,0.1,1546294021,1,20,1546294769,0,,,0,0,748,9.458972874
636,bus,1,48,41.14068455,0.8,1546294021,1,20,1546294751,0,,,0,0,730,8.342416589
641,car,1,74,39.38238984,0.6,1546294021,20,2,1546294508,0,,,0,0,487,5.32756218
650,car,1,72,49.49360323,0.9,1546294021,2,20,1546294490,0,,,0,0,469,6.447916643
658,car,1,79,49.06835869,0.8,1546294021,20,4,1546294610,0,,,0,0,589,8.028128686
662,bus,0,60,62.67934755,0.1,1546294021,20,4,1546294402,1,,,0,0,381,6.633564283
666,car,1,80,52.02344356,0.8,1546294021,4,20,1546294377,1,,,0,0,356,5.14454053
670,bus,0,41,59.2912738,0,1546294021,4,20,1546294377,1,,,0,0,356,5.863248187
673,car,0,70,49.90989416,0.3,1546294021,20,5,1546294535,0,,,0,0,514,7.126023777
676,bus,0,57,42.03522607,0.5,1546294021,20,5,1546294511,0,,,0,0,490,5.721461327
679,car,0,71,38.80492499,0.2,1546294021,5,20,1546294510,0,,,0,0,489,5.271002312
682,bus,1,52,49.38857466,0.9,1546294021,5,20,1546294510,0,,,0,0,489,6.708614724
689,bus,1,51,53.44768955,1,1546294021,20,18,1546294289,0,,,0,0,268,3.978883555
696,bus,1,45,53.10493369,0.6,1546294021,18,20,1546294288,0,,,0,0,267,3.938615916
387,car,0,71,52.67658079,0.3,1546294037,12,18,1546294403,0,,,0,0,366,5.355452381
395,car,0,74,61.97440902,0,1546294037,18,12,1546294275,1,,,0,0,238,4.097197041
403,car,1,70,57.14232968,0.7,1546294037,13,1,1546294356,1,,,0,0,319,5.063445325
411,car,0,73,51.64220646,0,1546294037,1,13,1546294518,0,,,0,0,481,6.899972586
443,car,0,79,41.15030255,0,1546294037,13,5,1546294586,0,,,0,0,549,6.275421139
452,car,0,73,42.01770176,0.3,1546294037,5,13,1546294635,0,,,0,0,598,6.979607125
595,car,0,78,64.53594863,0.3,1546294037,21,5,1546294322,1,,,0,0,285,5.109095933
604,car,0,76,52.93910456,0.3,1546294037,5,21,1546294462,0,,,0,0,425,6.249755399
418,car,0,79,52.92557232,0.1,1546294045,13,2,1546294566,1,,,0,0,521,7.659506438
424,car,1,73,55.49149293,0.8,1546294045,2,13,1546294535,1,,,0,0,490,7.55300876
430,car,1,77,38.03979694,0.7,1546294045,13,4,1546294522,0,,,0,0,477,5.040273094
436,car,1,73,61.97400377,1,1546294045,4,13,1546294345,1,,,0,0,300,5.164500314
686,car,0,70,58.01514509,0.5,1546294045,20,18,1546294313,0,,,0,0,268,4.318905245
693,car,1,72,43.60826638,0.9,1546294045,18,20,1546294312,0,,,0,0,267,3.234279756
482,car,0,74,42.24528404,0.5,1546294051,24,2,1546294767,0,,,0,0,716,8.402117603
492,car,1,70,52.91615874,1,1546294051,2,24,1546294493,1,,,0,0,442,6.496928378
556,car,0,77,63.29662651,0.1,1546294051,21,2,1546294405,1,,,0,0,354,6.224168273
566,car,0,76,60.30903022,0.5,1546294051,2,21,1546294434,1,,,0,0,383,6.416210715
576,car,1,74,58.61856937,0.8,1546294051,21,4,1546294564,0,,,0,0,513,8.353146135
586,car,1,78,50.91184552,0.7,1546294051,4,21,1546294383,1,,,0,0,332,4.695203531
642,car,1,74,48.3831755,0.6,1546294051,20,2,1546294522,0,,,0,0,471,6.330132128
651,car,1,73,61.01328796,0.6,1546294051,2,20,1546294364,1,,,0,0,313,5.304766426
339,car,0,79,56.26343576,0.4,1546294061,12,1,1546294257,0,,,0,0,196,3.063231503
344,car,0,75,52.26423788,0.5,1546294061,1,12,1546294265,0,,,0,0,204,2.961640146
351,car,1,77,54.98593699,0.8,1546294061,12,2,1546294356,1,,,0,0,295,4.505792059
359,car,0,74,42.66608437,0.3,1546294061,2,12,1546294545,0,,,0,0,484,5.73621801
377,car,1,80,47.4931996,1,1546294061,12,5,1546294348,0,,,0,0,287,3.786263413
381,car,1,73,62.91888999,0.8,1546294061,5,12,1546294346,0,,,0,0,285,4.981078791
501,car,0,72,46.40799226,0.5,1546294061,24,4,1546294479,0,,,0,0,418,5.388483546
508,car,1,71,56.92500063,0.9,1546294061,4,24,1546294330,1,,,0,0,269,4.253562547
515,car,0,76,68.30997649,0.3,1546294061,24,5,1546294561,0,,,0,0,500,9.487496735
522,car,0,77,60.77200127,0.4,1546294061,5,24,1546294429,1,,,0,0,368,6.212249019
529,car,0,71,41.62370442,0.2,1546294061,24,18,1546294667,0,,,0,0,606,7.006656911
536,car,0,70,42.9227055,0.1,1546294061,18,24,1546294609,0,,,0,0,548,6.533789614
625,car,1,78,42.79305927,0.8,1546294061,20,1,1546294783,0,,,0,0,722,8.582385775
633,car,1,77,37.28535088,0.8,1546294061,1,20,1546294783,0,,,0,0,722,7.477784259
659,car,0,71,55.30730634,0.4,1546294061,20,4,1546294438,1,,,0,0,377,5.791904025
667,car,1,70,39.2349324,0.9,1546294061,4,20,1546294569,0,,,0,0,508,5.536484906
388,car,0,73,61.78573669,0,1546294071,12,18,1546294443,0,,,0,0,372,6.384526124
396,car,0,78,45.23460336,0.1,1546294071,18,12,1546294431,0,,,0,0,360,4.523460336
404,car,1,76,52.02534956,0.7,1546294071,13,1,1546294394,1,,,0,0,323,4.667829975
412,car,1,70,59.43562543,0.9,1546294071,1,13,1546294540,0,,,0,0,469,7.743141201
444,car,0,77,36.65120361,0,1546294071,13,5,1546294620,0,,,0,0,549,5.589308551
453,car,1,73,48.08694546,0.9,1546294071,5,13,1546294673,0,,,0,0,602,8.04120588
596,car,0,76,74.72217105,0,1546294071,21,5,1546294329,1,,,0,0,258,5.355088926
605,car,1,75,28.84304881,0.6,1546294071,5,21,1546294483,0,,,0,0,412,3.300926697
366,car,0,80,55.63876053,0,1546294081,12,4,1546294290,0,,,0,0,209,3.230139153
372,car,1,78,44.24324503,0.6,1546294081,4,12,1546294284,0,,,0,0,203,2.494827428
460,car,0,72,46.00450253,0,1546294081,13,18,1546294735,0,,,0,0,654,8.357484626
465,car,1,74,53.13142442,0.9,1546294081,18,13,1546294509,1,,,0,0,428,6.316736015
470,car,1,71,49.65073106,0.8,1546294081,24,1,1546294652,0,,,0,0,571,7.875157621
475,car,1,70,54.98754163,0.8,1546294081,1,24,1546294451,1,,,0,0,370,5.651497334
483,car,1,71,38.72894517,0.9,1546294081,24,2,1546294779,0,,,0,0,698,7.509112146
493,car,1,77,51.32800234,0.9,1546294081,2,24,1546294502,1,,,0,0,421,6.002524718
542,car,1,80,44.66290321,0.8,1546294081,21,1,1546294713,0,,,0,0,632,7.840820785
548,car,1,79,61.34648514,0.8,1546294081,1,21,1546294526,1,,,0,0,445,7.583107191
557,car,0,78,59.49234295,0.5,1546294081,21,2,1546294441,1,,,0,0,360,5.949234295
567,car,0,76,39.91793851,0.3,1546294081,2,21,1546294644,0,,,0,0,563,6.242722051
577,car,1,80,54.75649246,0.8,1546294081,21,4,1546294580,0,,,0,0,499,7.58985826
587,car,1,78,57.44137611,0.6,1546294081,4,21,1546294411,1,,,0,0,330,5.265459477
612,car,0,79,44.7187,0.3,1546294081,21,18,1546294578,0,,,0,0,497,6.173664972
618,car,1,80,67.65764308,0.8,1546294081,18,21,1546294405,1,,,0,0,324,6.089187878
643,car,1,78,40.6316063,1,1546294081,20,2,1546294545,0,,,0,0,464,5.23696259
652,car,0,71,49.7522621,0.5,1546294081,2,20,1546294545,0,,,0,0,464,6.412513782
674,car,1,75,39.45532877,1,1546294081,20,5,1546294571,0,,,0,0,490,5.370308639
680,car,1,79,47.18566901,0.9,1546294081,5,20,1546294532,0,,,0,0,451,5.911315757
419,car,0,80,50.22906011,0,1546294093,13,2,1546294612,1,,,0,0,519,7.241356166
425,car,1,77,58.29577843,1,1546294093,2,13,1546294580,1,,,0,0,487,7.88612336
431,car,1,70,44.91639784,0.7,1546294093,13,4,1546294564,0,,,0,0,471,5.876562051
437,car,0,72,40.8751371,0.4,1546294093,4,13,1546294552,0,,,0,0,459,5.211579981
687,car,0,79,58.46857142,0.2,1546294093,20,18,1546294360,0,,,0,0,267,4.336419047
694,car,1,79,50.84218148,0.9,1546294093,18,20,1546294359,0,,,0,0,266,3.756672298
352,car,1,70,38.88738631,0.8,1546294101,12,2,1546294545,0,,,0,0,444,4.796110978
360,car,1,75,50.89312319,1,1546294101,2,12,1546294572,0,,,0,0,471,6.658516951
502,car,0,78,51.28295292,0.4,1546294101,24,4,1546294499,0,,,0,0,398,5.669615351
509,car,1,77,48.84779609,0.9,1546294101,4,24,1546294484,0,,,0,0,383,5.196862751
516,car,0,76,34.63464677,0,1546294101,24,5,1546294590,0,,,0,0,489,4.704539519
523,car,0,71,40.03557641,0,1546294101,5,24,1546294580,0,,,0,0,479,5.326955862
530,car,1,77,50.35769333,0.9,1546294101,24,18,1546294686,0,,,0,0,585,8.183125166
537,car,0,79,61.56084814,0.5,1546294101,18,24,1546294488,1,,,0,0,387,6.617791175
626,car,1,80,47.23771062,0.9,1546294101,20,1,1546294816,0,,,0,0,715,9.381934193
634,car,1,80,38.61104006,0.9,1546294101,1,20,1546294810,0,,,0,0,709,7.604229833
660,car,1,76,37.82686496,0.8,1546294101,20,4,1546294701,0,,,0,0,600,6.304477494
668,car,1,72,63.12708814,0.8,1546294101,4,20,1546294432,1,,,0,0,331,5.804185048
389,car,1,71,32.61105486,0.8,1546294105,12,18,1546294485,0,,,0,0,380,3.442278014
397,car,0,79,70.80396008,0.3,1546294105,18,12,1546294461,0,,,0,0,356,7.001724941
405,car,0,75,59.38138618,0.4,1546294105,13,1,1546294427,1,,,0,0,322,5.311335097
413,car,0,80,46.50758199,0.5,1546294105,1,13,1546294571,0,,,0,0,466,6.020148114
445,car,0,71,41.35080336,0.5,1546294105,13,5,1546294650,0,,,0,0,545,6.260052175
454,car,1,79,65.87787043,0.9,1546294105,5,13,1546294682,0,,,0,0,577,10.55875868
597,car,0,70,31.19002502,0,1546294105,21,5,1546294493,0,,,0,0,388,3.361591585
606,car,1,79,53.30155067,0.7,1546294105,5,21,1546294494,0,,,0,0,389,5.759528669
484,car,0,75,47.95879795,0.3,1546294111,24,2,1546294922,0,,,0,0,811,10.80405143
494,car,1,70,35.8507704,0.7,1546294111,2,24,1546294941,0,,,0,0,830,8.265594287
558,car,0,72,59.07014629,0.3,1546294111,21,2,1546294530,1,,,0,0,419,6.875108694
568,car,1,72,70.62914542,0.9,1546294111,2,21,1546294660,1,,,0,0,549,10.77094468
578,car,1,72,63.82251382,0.6,1546294111,21,4,1546294600,0,,,0,0,489,8.669224794
588,car,1,73,30.3461566,0.8,1546294111,4,21,1546294576,0,,,0,0,465,3.919711895
644,car,1,71,40.11359691,0.8,1546294111,20,2,1546294570,0,,,0,0,459,5.114483607
653,car,0,77,62.2714978,0.2,1546294111,2,20,1546294398,1,,,0,0,287,4.964422186
1002,bus,0,43,47.27631173,0.1,1546294201,20,4,1546294782,0,,,0,0,581,7.629871421
1003,car,0,77,35.3588541,0.3,1546294201,4,20,1546294752,0,,,0,0,551,5.411869059
1010,bus,1,55,56.06944349,1,1546294201,4,20,1546294554,1,,,0,0,353,5.497920431
1011,car,1,79,40.67014585,0.8,1546294201,20,5,1546294687,0,,,0,0,486,5.49046969
1015,bus,0,60,62.26576565,0.3,1546294201,20,5,1546294548,1,,,0,0,347,6.001727967
1017,car,1,70,64.30603354,0.7,1546294201,5,20,1546294734,0,,,0,0,533,9.520865522
1021,bus,0,49,52.9562525,0.4,1546294201,5,20,1546294734,0,,,0,0,533,7.840467384
1023,car,0,71,24.93224644,0.4,1546294201,20,18,1546294469,0,,,0,0,268,1.856067235
1026,bus,1,46,55.07712121,0.9,1546294201,20,18,1546294469,0,,,0,0,268,4.10018569
1028,car,1,80,46.29709585,0.7,1546294201,18,20,1546294467,0,,,0,0,266,3.420840971
1031,bus,1,46,54.36773438,0.9,1546294201,18,20,1546294467,0,,,0,0,266,4.017171485
697,car,1,75,46.9898996,0.9,1546294201,12,1,1546294396,0,,,0,0,195,2.545286228
705,bus,1,59,38.15948442,1,1546294201,12,1,1546294396,0,,,0,0,195,2.066972072
706,car,0,74,46.66411446,0.3,1546294201,1,12,1546294441,0,,,0,0,240,3.110940964
714,bus,0,47,47.73582835,0,1546294201,1,12,1546294441,0,,,0,0,240,3.182388557
715,car,1,79,51.70092138,1,1546294201,12,2,1546294503,1,,,0,0,302,4.337132849
719,bus,0,45,61.92996934,0.5,1546294201,12,2,1546294503,1,,,0,0,302,5.195236317
720,car,1,77,50.55131022,0.6,1546294201,2,12,1546294516,1,,,0,0,315,4.423239644
724,bus,1,56,65.23649319,0.9,1546294201,2,12,1546294494,1,,,0,0,293,5.309525696
725,car,0,77,61.02538203,0.2,1546294201,12,4,1546294434,0,,,0,0,233,3.949698337
729,bus,1,41,45.28857592,0.9,1546294201,12,4,1546294434,0,,,0,0,233,2.931177275
730,car,1,78,45.78008646,1,1546294201,4,12,1546294419,0,,,0,0,218,2.772238569
734,bus,1,43,49.25220942,0.9,1546294201,4,12,1546294419,0,,,0,0,218,2.982494904
735,car,0,70,66.91968418,0.4,1546294201,12,5,1546294399,1,,,0,0,198,3.68058263
742,bus,0,44,53.28206476,0.3,1546294201,12,5,1546294399,1,,,0,0,198,2.930513562
744,car,1,73,30.52430653,0.7,1546294201,5,12,1546294524,0,,,0,0,323,2.738708613
751,bus,0,55,49.24828158,0.1,1546294201,5,12,1546294524,0,,,0,0,323,4.418665264
753,car,1,72,51.8059519,1,1546294201,12,18,1546294620,0,,,0,0,419,6.02963718
759,bus,1,59,31.65073354,0.7,1546294201,12,18,1546294620,0,,,0,0,419,3.683793709
761,car,0,70,54.34890017,0.4,1546294201,18,12,1546294451,1,,,0,0,250,3.774229179
767,bus,0,42,53.33458947,0,1546294201,18,12,1546294451,1,,,0,0,250,3.703790936
769,car,1,77,52.35186758,0.7,1546294201,13,1,1546294512,1,,,0,0,311,4.522619671
773,bus,0,42,41.19384081,0,1546294201,13,1,1546294642,0,,,0,0,441,5.046245499
774,car,0,72,36.43495175,0,1546294201,1,13,1546294730,0,,,0,0,529,5.353913743
778,bus,0,46,52.49058685,0.3,1546294201,1,13,1546294730,0,,,0,0,529,7.713200124
779,car,1,80,59.46969566,1,1546294201,13,2,1546294708,1,,,0,0,507,8.375315472
785,bus,1,50,48.722314,0.6,1546294201,13,2,1546294842,0,,,0,0,641,8.675278688
787,car,1,80,53.06319785,0.8,1546294201,2,13,1546294977,0,,,0,0,776,11.43806709
793,bus,0,59,53.31401281,0.2,1546294201,2,13,1546294977,0,,,0,0,776,11.49213165
795,car,0,72,70.85607116,0.2,1546294201,13,4,1546294530,1,,,0,0,329,6.475457614
803,bus,0,52,58.03854792,0.5,1546294201,13,4,1546294519,1,,,0,0,318,5.126738399
804,car,1,74,42.84407172,0.6,1546294201,4,13,1546294676,0,,,0,0,475,5.653037241
812,bus,0,51,35.30126043,0.4,1546294201,4,13,1546294676,0,,,0,0,475,4.657805196
813,car,1,70,54.63085516,1,1546294201,13,5,1546294607,1,,,0,0,406,6.161146443
821,bus,1,57,64.60080328,0.7,1546294201,13,5,1546294578,1,,,0,0,377,6.765139677
822,car,1,78,66.66449597,1,1546294201,5,13,1546294819,0,,,0,0,618,11.44407181
830,bus,1,44,52.9600917,0.8,1546294201,5,13,1546294819,0,,,0,0,618,9.091482409
831,car,0,72,52.81190441,0.4,1546294201,13,18,1546294682,1,,,0,0,481,7.056257228
834,bus,1,52,64.13208547,1,1546294201,13,18,1546294639,1,,,0,0,438,7.802737065
835,car,1,73,47.66127426,0.6,1546294201,18,13,1546294824,0,,,0,0,623,8.248048296
838,bus,1,59,67.62399085,1,1546294201,18,13,1546294622,1,,,0,0,421,7.908250041
839,car,0,71,64.63115824,0,1546294201,24,1,1546294892,0,,,0,0,691,12.40559176
847,bus,0,57,54.30333518,0.2,1546294201,24,1,1546294892,0,,,0,0,691,10.4232235
849,car,1,78,49.45223068,0.6,1546294201,1,24,1546294841,0,,,0,0,640,8.791507676
857,bus,1,47,49.89734898,1,1546294201,1,24,1546294839,0,,,0,0,638,8.842919069
859,car,0,72,48.80655152,0.1,1546294201,24,2,1546294962,0,,,0,0,761,10.3171627
866,bus,1,53,37.37119565,0.6,1546294201,24,2,1546294901,0,,,0,0,700,7.266621376
867,car,1,75,59.99499001,0.8,1546294201,2,24,1546294644,1,,,0,0,443,7.382716826
874,bus,0,47,60.71317439,0,1546294201,2,24,1546294644,1,,,0,0,443,7.471093405
875,car,0,78,57.42864129,0.2,1546294201,24,4,1546294701,0,,,0,0,500,7.976200179
879,bus,0,55,56.89788033,0.3,1546294201,24,4,1546294701,0,,,0,0,500,7.902483379
880,car,0,76,50.38920618,0,1546294201,4,24,1546294477,1,,,0,0,276,3.863172474
884,bus,0,47,54.25974481,0.1,1546294201,4,24,1546294477,1,,,0,0,276,4.159913769
885,car,0,79,47.64277253,0.4,1546294201,24,5,1546294814,0,,,0,0,613,8.112505434
892,bus,1,58,49.99555284,0.9,1546294201,24,5,1546294814,0,,,0,0,613,8.513131637
894,car,0,75,48.3093139,0.1,1546294201,5,24,1546294777,0,,,0,0,576,7.729490224
901,bus,1,51,57.22780901,0.9,1546294201,5,24,1546294777,0,,,0,0,576,9.156449442
903,car,0,78,45.8907268,0.2,1546294201,24,18,1546294863,0,,,0,0,662,8.438794762
906,bus,1,43,69.52136587,0.7,1546294201,24,18,1546294863,0,,,0,0,662,12.78420672
907,car,0,78,48.48765374,0.2,1546294201,18,24,1546294758,0,,,0,0,557,7.502117537
910,bus,0,42,46.14554727,0.3,1546294201,18,24,1546294753,0,,,0,0,552,7.075650581
911,car,1,70,57.64584274,0.8,1546294201,21,1,1546294627,1,,,0,0,426,6.821424724
919,bus,0,55,63.72670052,0.3,1546294201,21,1,1546294627,1,,,0,0,426,7.540992895
921,car,1,77,37.27077804,0.7,1546294201,1,21,1546294902,0,,,0,0,701,7.257448725
929,bus,0,53,37.66671155,0.5,1546294201,1,21,1546294854,0,,,0,0,653,6.832322956
931,car,1,72,59.04270098,1,1546294201,21,2,1546294563,1,,,0,0,362,5.937071599
934,bus,1,41,32.54517732,1,1546294201,21,2,1546294831,0,,,0,0,630,5.695406032
936,car,1,75,37.04908207,0.8,1546294201,2,21,1546294805,0,,,0,0,604,6.216012659
939,bus,1,46,57.31701215,0.7,1546294201,2,21,1546294805,0,,,0,0,604,9.616520927
941,car,0,74,76.26519038,0.3,1546294201,21,4,1546294773,0,,,0,0,572,12.11769136
946,bus,1,41,39.24378729,0.7,1546294201,21,4,1546294773,0,,,0,0,572,6.235401758
947,car,1,71,49.02467078,0.6,1546294201,4,21,1546294682,0,,,0,0,481,6.550240735
952,bus,1,54,61.6074577,0.9,1546294201,4,21,1546294539,1,,,0,0,338,5.784255751
953,car,1,77,48.46469103,0.8,1546294201,21,5,1546294642,0,,,0,0,441,5.936924651
956,bus,1,46,39.79162886,0.6,1546294201,21,5,1546294641,0,,,0,0,440,4.863421305
958,car,0,79,35.72413096,0.5,1546294201,5,21,1546294686,0,,,0,0,485,4.81283431
961,bus,1,41,50.34069191,0.8,1546294201,5,21,1546294686,0,,,0,0,485,6.782009883
963,car,1,74,32.3971365,0.8,1546294201,21,18,1546294736,0,,,0,0,535,4.814574452
966,bus,1,58,48.92816268,0.6,1546294201,21,18,1546294736,0,,,0,0,535,7.271268621
968,car,0,70,22.04694315,0.1,1546294201,18,21,1546294860,0,,,0,0,659,4.035815426
971,bus,0,57,31.15832851,0.5,1546294201,18,21,1546294653,0,,,0,0,452,3.912101246
973,car,1,72,36.65884493,0.7,1546294201,20,1,1546294914,0,,,0,0,713,7.260487898
977,bus,0,51,43.79916006,0.4,1546294201,20,1,1546294895,0,,,0,0,694,8.443504744
979,car,1,77,60.13337258,0.7,1546294201,1,20,1546294643,1,,,0,0,442,7.383041856
983,bus,1,46,41.20427186,0.9,1546294201,1,20,1546294903,0,,,0,0,702,8.034833013
985,car,1,71,50.29543212,0.8,1546294201,20,2,1546294535,1,,,0,0,334,4.666298424
989,bus,0,53,53.40478743,0.3,1546294201,20,2,1546294531,1,,,0,0,330,4.895438847
990,car,0,80,62.48241031,0.5,1546294201,2,20,1546294514,1,,,0,0,313,5.432498452
994,bus,1,51,42.22867946,1,1546294201,2,20,1546294695,0,,,0,0,494,5.794713237
995,car,1,80,61.66994766,0.6,1546294201,20,4,1546294590,1,,,0,0,389,6.663780455
698,car,1,74,58.459025,1,1546294231,12,1,1546294423,0,,,0,0,192,3.117814667
707,car,0,78,46.69556201,0,1546294231,1,12,1546294461,0,,,0,0,230,2.983327573
796,car,1,72,50.26333776,0.6,1546294231,13,4,1546294560,1,,,0,0,329,4.59351059
805,car,0,71,41.20475214,0.4,1546294231,4,13,1546294700,0,,,0,0,469,5.368063542
814,car,1,77,57.95690191,0.9,1546294231,13,5,1546294642,1,,,0,0,411,6.616746302
823,car,0,80,47.04928811,0.3,1546294231,5,13,1546294820,0,,,0,0,589,7.697786304
840,car,0,73,55.09664948,0.5,1546294231,24,1,1546294887,0,,,0,0,656,10.03983391
850,car,1,71,27.17146197,0.9,1546294231,1,24,1546294859,0,,,0,0,628,4.739910588
912,car,0,75,45.2754293,0.3,1546294231,21,1,1546294909,0,,,0,0,678,8.526872518
922,car,0,72,52.2322028,0.1,1546294231,1,21,1546294674,1,,,0,0,443,6.427462733
1004,car,1,70,38.63701389,0.7,1546294235,4,20,1546294776,0,,,0,0,541,5.806284587
736,car,1,78,41.76358178,0.7,1546294235,12,5,1546294522,0,,,0,0,287,3.329485548
745,car,1,71,52.08896239,0.7,1546294235,5,12,1546294419,1,,,0,0,184,2.662324744
860,car,1,74,53.27718691,0.6,1546294235,24,2,1546294651,1,,,0,0,416,6.156474932
868,car,0,75,57.00581472,0.1,1546294235,2,24,1546294649,1,,,0,0,414,6.555668693
886,car,1,79,53.32780635,0.7,1546294235,24,5,1546294560,1,,,0,0,325,4.814315851
895,car,0,74,53.16270853,0.2,1546294235,5,24,1546294758,0,,,0,0,523,7.723360156
996,car,1,77,39.75141973,1,1546294235,20,4,1546294832,0,,,0,0,597,6.592110439
754,car,1,79,60.45705101,1,1546294241,12,18,1546294651,0,,,0,0,410,6.885386366
762,car,0,73,54.83076009,0,1546294241,18,12,1546294596,0,,,0,0,355,5.406922176
780,car,1,70,48.20742881,1,1546294241,13,2,1546294969,0,,,0,0,728,9.748613381
788,car,0,78,55.85121333,0.4,1546294241,2,13,1546295280,0,,,0,0,1039,16.11928074
942,car,0,71,47.13951399,0.4,1546294249,21,4,1546294789,0,,,0,0,540,7.070927098
948,car,0,80,54.03707553,0.5,1546294249,4,21,1546294558,1,,,0,0,309,4.638182316
1012,car,1,79,57.41898217,0.6,1546294261,20,5,1546294604,1,,,0,0,343,5.470753023
1018,car,1,71,49.3346987,0.8,1546294261,5,20,1546294761,0,,,0,0,500,6.852041486
699,car,0,73,50.99711519,0.3,1546294261,12,1,1546294451,0,,,0,0,190,2.691514413
708,car,0,80,49.01631971,0,1546294261,1,12,1546294497,0,,,0,0,236,3.21329207
716,car,0,75,68.31212246,0.5,1546294261,12,2,1546294559,1,,,0,0,298,5.654725692
721,car,0,80,67.28697233,0,1546294261,2,12,1546294733,0,,,0,0,472,8.822069705
726,car,1,77,47.5722767,0.6,1546294261,12,4,1546294479,0,,,0,0,218,2.880765645
731,car,0,73,54.86971129,0.3,1546294261,4,12,1546294491,0,,,0,0,230,3.505564888
770,car,0,73,59.53603384,0,1546294261,13,1,1546294579,1,,,0,0,318,5.259016322
775,car,1,76,53.05115672,0.9,1546294261,1,13,1546294782,0,,,0,0,521,7.677681293
797,car,1,80,51.25253497,0.6,1546294261,13,4,1546294585,1,,,0,0,324,4.612728148
806,car,0,80,53.24828018,0.1,1546294261,4,13,1546294555,1,,,0,0,294,4.348609548
815,car,0,74,53.37841009,0.2,1546294261,13,5,1546294663,1,,,0,0,402,5.960589127
824,car,1,80,43.81735743,0.7,1546294261,5,13,1546294845,0,,,0,0,584,7.108149094
841,car,0,76,42.7847158,0.2,1546294261,24,1,1546294919,0,,,0,0,658,7.820095277
851,car,1,73,44.23057437,0.8,1546294261,1,24,1546294893,0,,,0,0,632,7.764923055
876,car,0,71,46.2223267,0.5,1546294261,24,4,1546294732,0,,,0,0,471,6.047421076
881,car,0,74,40.45425646,0.2,1546294261,4,24,1546294642,0,,,0,0,381,4.281408809
913,car,0,75,36.35151192,0,1546294261,21,1,1546294930,0,,,0,0,669,6.755322633
923,car,0,72,74.42853874,0.1,1546294261,1,21,1546294665,1,,,0,0,404,8.352536015
974,car,1,79,38.7278093,0.8,1546294261,20,1,1546295010,0,,,0,0,749,8.05753588
980,car,0,76,43.65406499,0.1,1546294261,1,20,1546295054,0,,,0,0,793,9.616020426
986,car,1,74,28.00750961,1,1546294261,20,2,1546294753,0,,,0,0,492,3.82769298
991,car,0,76,52.00343591,0.4,1546294261,2,20,1546294546,1,,,0,0,285,4.116938677
1005,car,1,73,39.66445861,0.7,1546294269,4,20,1546294836,0,,,0,0,567,6.247152231
737,car,0,77,57.6495107,0.5,1546294269,12,5,1546294457,1,,,0,0,188,3.010585559
746,car,0,76,68.94960244,0.1,1546294269,5,12,1546294454,1,,,0,0,185,3.543243459
861,car,1,78,59.48665106,0.9,1546294269,24,2,1546294685,1,,,0,0,416,6.874013011
869,car,1,80,39.70769935,0.9,1546294269,2,24,1546294911,0,,,0,0,642,7.081206384
887,car,0,76,33.19935969,0,1546294269,24,5,1546294840,0,,,0,0,571,5.265787329
896,car,0,74,36.38643629,0.1,1546294269,5,24,1546294791,0,,,0,0,522,5.276033263
997,car,1,73,60.59377497,0.7,1546294269,20,4,1546294643,1,,,0,0,374,6.295019955
1024,car,0,77,35.08859115,0.3,1546294281,20,18,1546294548,0,,,0,0,267,2.602403844
1029,car,0,79,57.67185548,0.1,1546294281,18,20,1546294546,0,,,0,0,265,4.245289361
755,car,0,71,41.68144784,0.5,1546294281,12,18,1546294682,0,,,0,0,401,4.642850163
763,car,0,78,69.38911515,0.3,1546294281,18,12,1546294521,1,,,0,0,240,4.62594101
781,car,1,76,34.27847877,0.9,1546294281,13,2,1546295005,0,,,0,0,724,6.893782952
789,car,0,80,40.32171657,0.4,1546294281,2,13,1546295042,0,,,0,0,761,8.523562864
832,car,1,78,46.81980872,1,1546294281,13,18,1546294923,0,,,0,0,642,8.349532554
836,car,0,70,46.04446367,0.5,1546294281,18,13,1546294930,0,,,0,0,649,8.300793589
904,car,0,73,58.03720739,0.1,1546294281,24,18,1546294658,1,,,0,0,377,6.07778533
908,car,1,79,39.30853054,0.8,1546294281,18,24,1546294861,0,,,0,0,580,6.333041031
932,car,0,72,46.32681726,0.3,1546294281,21,2,1546294830,0,,,0,0,549,7.064839632
937,car,0,75,55.67211742,0.2,1546294281,2,21,1546294853,0,,,0,0,572,8.845680879
954,car,0,77,46.06059846,0.1,1546294281,21,5,1546294684,0,,,0,0,403,5.156228105
