id,type,driverType,maxSpeed,valueTime,probLaneChange,startTs,nodeOrigin_id,nodeDest_id,finishTs,laneType,currentLane_id,currentLaneProgress,timeBudget,changeLane
816,car,0,78,59.03174449859145,0.5,1546294371.0,13,5,1546294815.0,1,,,0.0,0
817,car,0,79,41.62986966321741,0.1,1546294372.0,13,5,1546294814.0,1,,,0.0,0
818,car,0,74,40.91873076835874,0.3,1546294372.0,13,5,1546294814.0,1,,,0.0,0
819,car,0,72,50.84215933085545,0.0,1546294373.0,13,5,1546294814.0,1,,,0.0,0
820,car,0,74,50.68419041989714,0.1,1546294374.0,13,5,1546294814.0,1,,,0.0,0
821,bus,1,57,50.92706958309272,0.7,1546294374.0,13,5,1546294814.0,1,,,0.0,0
822,car,1,78,59.843224305581685,1.0,1546294375.0,5,13,1546294809.0,1,,,0.0,0
823,car,0,80,43.89888272767587,0.3,1546294377.0,5,13,1546294817.0,1,,,0.0,0
824,car,1,80,49.275377553163565,0.7,1546294377.0,5,13,1546294817.0,1,,,0.0,0
825,car,1,70,45.50239384349965,0.9,1546294377.0,5,13,1546294817.0,1,,,0.0,0
826,car,1,72,64.39996190001312,0.8,1546294378.0,5,13,1546294816.0,1,,,0.0,0
827,car,0,74,56.73595042487218,0.5,1546294380.0,5,13,1546294820.0,1,,,0.0,0
828,car,1,72,33.32906021471065,0.8,1546294381.0,5,13,1546294820.0,1,,,0.0,0
829,car,0,79,63.97416872869087,0.2,1546294382.0,5,13,1546294819.0,1,,,0.0,0
830,bus,1,44,46.601634806402,0.8,1546294382.0,5,13,1546294819.0,1,,,0.0,0
831,car,0,72,57.97170800432509,0.4,1546294383.0,13,18,1546294741.0,1,,,0.0,0
832,car,1,78,64.397012628377,1.0,1546294383.0,13,18,1546294741.0,1,,,0.0,0
833,car,1,77,46.34253925382343,0.9,1546294384.0,13,18,1546294741.0,1,,,0.0,0
834,bus,1,52,49.16588434402837,1.0,1546294384.0,13,18,1546294741.0,1,,,0.0,0
835,car,1,73,57.86772419147727,0.6,1546294384.0,18,13,1546294898.0,1,,,0.0,0
836,car,0,70,54.59571758669818,0.5,1546294384.0,18,13,1546294898.0,1,,,0.0,0
837,car,0,74,45.18755098036764,0.2,1546294384.0,18,13,1546294898.0,1,,,0.0,0
838,bus,1,59,58.45799758233335,1.0,1546294385.0,18,13,1546294836.0,1,,,0.0,0
839,car,0,71,59.72452773820976,0.0,1546294386.0,24,1,1546294940.0,1,,,0.0,0
840,car,0,73,35.67077797775059,0.5,1546294387.0,24,1,1546294940.0,1,,,0.0,0
841,car,0,76,50.948460003753326,0.2,1546294388.0,24,1,1546294940.0,1,,,0.0,0
842,car,1,72,56.3936714976096,1.0,1546294388.0,24,1,1546294940.0,1,,,0.0,0
843,car,0,78,42.68288286295072,0.1,1546294388.0,24,1,1546294940.0,1,,,0.0,0
844,car,1,75,53.77169074129721,1.0,1546294388.0,24,1,1546294940.0,1,,,0.0,0
